well_id,datetime,oil_rate,gas_rate,water_rate,total_liquid_rate,tubing_pressure,casing_pressure,line_pressure,flowing_temperature,gas_oil_ratio,status,uptime,downtime_minutes,allocation_oil_volume,allocation_gas_volume,allocation_water_volume,site_id,revenue,operating_cost,profit,cost_per_barrel,incident_id,incident_title,incident_description,category,region,flow_rate,pressure,temperature,vibration,site_name,lat,lon,manager,phone,email
W0002,2026-06-29,0.0,0.0,0.0,0.0,139.1,83.7,84.8,87.2,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.14241666666666666,97.76441666666666,83.66729166666666,0.24725,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-06-30,0.0,0.0,0.0,0.0,125.0,112.2,65.8,77.2,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.07095833333333333,88.84652173913044,86.65891304347826,0.20095454545454547,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-01,0.0,0.0,0.0,0.0,76.9,47.9,39.7,82.3,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.002083333333333326,117.13309090909091,151.574,0.176625,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-02,0.0,0.0,0.0,0.0,105.5,82.9,54.1,94.6,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.5551739130434782,86.08366666666666,86.23424999999999,0.2216086956521739,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-03,0.0,0.0,0.0,0.0,58.2,37.9,33.7,90.7,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.00045833333333333837,90.65137499999999,83.3785,0.151375,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-04,0.0,0.0,0.0,0.0,71.4,55.5,52.0,102.5,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.09291666666666666,150.6445,85.86762499999999,0.18183333333333332,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-05,0.0,0.0,0.0,0.0,51.4,88.4,73.5,101.9,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.19408333333333336,104.44695652173912,87.25570833333335,0.168125,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-06,0.0,0.0,0.0,0.0,143.3,31.8,32.3,105.4,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.04308695652173914,90.673875,75.61570833333333,0.17954166666666668,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-07,0.0,0.0,0.0,0.0,95.9,80.8,73.0,97.2,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.10812499999999999,97.16654166666666,84.94958333333334,0.22695833333333335,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-08,0.0,0.0,0.0,0.0,143.2,119.7,77.6,81.5,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.20279166666666668,107.856,87.13004166666667,0.18075,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-09,0.0,0.0,0.0,0.0,138.0,34.4,38.5,105.9,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.03204166666666666,87.15804166666668,82.517875,0.24025,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-10,0.0,0.0,0.0,0.0,75.6,49.9,31.1,104.4,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.12525,95.1725,86.34175,0.2204583333333333,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-11,0.0,0.0,0.0,0.0,100.0,90.7,39.1,100.3,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.019833333333333338,115.84881818181817,85.81162499999999,0.15004166666666666,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-12,0.0,0.0,0.0,0.0,126.0,58.1,52.9,78.4,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.14579166666666668,104.10983333333333,85.84458333333333,0.20858333333333334,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-13,0.0,0.0,0.0,0.0,147.7,88.1,94.8,82.1,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.16070833333333334,107.35370833333333,85.6445652173913,0.2050833333333333,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-14,0.0,0.0,0.0,0.0,128.2,98.9,75.3,108.6,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.15933333333333333,100.20195833333332,84.59679166666668,0.17200000000000001,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-15,0.0,0.0,0.0,0.0,89.4,41.8,73.7,99.2,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.057,110.17008695652173,85.57175000000001,0.22158333333333333,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-16,0.0,0.0,0.0,0.0,107.5,48.6,60.4,82.5,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.021086956521739125,107.73516666666667,85.97265217391305,0.21720833333333334,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-17,0.0,0.0,0.0,0.0,92.7,88.1,79.6,79.3,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.1441304347826087,105.59754166666666,82.89320833333333,0.21345833333333333,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-18,0.0,0.0,0.0,0.0,90.5,54.2,35.9,101.3,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.09216666666666667,96.29975,87.358625,0.20825000000000002,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-19,0.0,0.0,0.0,0.0,140.9,63.3,80.1,105.9,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.017166666666666674,101.68460869565217,87.79639130434782,0.139875,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-20,0.0,0.0,0.0,0.0,134.6,46.5,96.5,85.1,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.026434782608695646,121.42479166666665,85.314875,0.22654166666666667,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-21,0.0,0.0,0.0,0.0,83.9,35.6,58.9,74.4,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.03445833333333333,92.32025,85.97365217391304,0.19245833333333331,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-22,0.0,0.0,0.0,0.0,74.9,58.5,84.7,105.0,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.021652173913043478,90.62969565217392,83.83804166666667,0.15112499999999998,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-23,0.0,0.0,0.0,0.0,80.2,107.3,88.6,100.6,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.04370833333333333,93.27783333333333,85.39990909090909,0.20143478260869566,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-24,0.0,0.0,0.0,0.0,64.7,92.1,95.6,97.3,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.01354166666666666,100.1874347826087,83.378,0.19804347826086954,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-25,0.0,0.0,0.0,0.0,83.2,75.1,71.7,90.4,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.09604166666666668,94.76666666666667,85.48233333333333,0.20216666666666663,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-26,0.0,0.0,0.0,0.0,62.0,58.1,84.2,104.5,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.2001304347826087,107.477875,85.76625,0.16768181818181818,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-27,0.0,0.0,0.0,0.0,63.7,115.7,46.3,96.5,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.055083333333333345,94.45854166666668,87.143625,0.194375,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-28,0.0,0.0,0.0,0.0,125.2,103.1,95.7,82.5,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.033304347826086954,101.25208333333332,85.71729166666667,0.17482608695652174,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-29,0.0,0.0,0.0,0.0,135.9,41.9,76.4,99.7,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.026041666666666668,97.83970833333332,84.77629166666667,0.1865,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-30,0.0,0.0,0.0,0.0,117.8,52.7,89.8,76.8,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.0050416666666666665,97.82683333333334,85.32837500000001,0.18966666666666665,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-07-31,0.0,0.0,0.0,0.0,55.4,94.6,58.0,104.0,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.08152173913043477,94.98613043478261,120.90075,0.16504166666666667,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-01,0.0,0.0,0.0,0.0,88.3,45.1,86.9,92.0,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.046625,88.86269565217391,85.92577272727273,0.17441666666666666,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-02,0.0,0.0,0.0,0.0,68.9,94.8,60.9,94.2,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.068875,106.892,83.46773913043478,0.16920833333333332,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-03,0.0,0.0,0.0,0.0,96.1,104.6,86.4,98.4,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.08326086956521739,87.24534782608696,86.207,0.46134782608695657,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-04,0.0,0.0,0.0,0.0,60.5,105.5,73.7,97.9,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.03270833333333333,111.92995833333333,87.21891666666666,0.23099999999999998,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-05,0.0,0.0,0.0,0.0,86.3,109.1,78.0,74.5,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.07833333333333332,104.27045833333334,83.93445833333332,0.1788695652173913,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-06,0.0,0.0,0.0,0.0,90.8,109.8,23.8,108.5,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.02641666666666666,88.34508695652174,85.18741666666666,0.150375,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-07,0.0,0.0,0.0,0.0,117.9,86.8,41.6,80.0,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.057541666666666665,94.28041666666667,81.50554166666667,0.16716666666666669,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-08,0.0,0.0,0.0,0.0,144.2,56.8,82.0,85.7,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.19716666666666668,104.33320833333333,83.98495833333334,0.20766666666666667,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-09,0.0,0.0,0.0,0.0,63.9,31.0,63.5,109.0,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.07556521739130434,101.62621739130434,84.12920833333334,0.17195833333333332,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-10,0.0,0.0,0.0,0.0,79.0,70.1,61.95,99.65,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.07319927536231885,104.8041295289855,84.46920833333334,0.18439583333333331,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-11,0.0,0.0,0.0,0.0,94.1,109.2,60.4,90.3,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.07083333333333335,107.98204166666666,84.80920833333333,0.19683333333333333,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-12,0.0,0.0,0.0,0.0,63.8,118.4,40.0,72.9,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.07079166666666668,103.12795833333332,83.94352173913043,0.2192608695652174,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-13,0.0,0.0,0.0,0.0,116.3,83.6,53.2,86.9,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.10183333333333332,88.23660869565218,83.36968181818182,0.18600000000000003,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-14,0.0,0.0,0.0,0.0,128.5,47.6,85.6,95.9,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.006250000000000001,93.63137499999999,86.30739130434782,0.18820833333333334,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-15,0.0,0.0,0.0,0.0,91.9,71.2,40.5,100.1,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.009458333333333338,96.20630434782608,114.82125,0.1943913043478261,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-16,0.0,0.0,0.0,0.0,101.3,58.9,67.7,109.8,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.1525217391304348,96.12279166666667,84.80982608695652,0.2071304347826087,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-17,0.0,0.0,0.0,0.0,93.5,112.9,47.6,72.2,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.04783333333333334,104.79354166666667,87.35558333333334,0.19895833333333335,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-18,0.0,0.0,0.0,0.0,70.4,67.7,37.6,70.0,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.06672727272727273,83.85117391304348,87.38195652173913,0.161,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-19,0.0,0.0,0.0,0.0,141.5,105.9,79.4,76.7,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.004608695652173912,104.239875,85.79821739130435,0.2041666666666667,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-20,0.0,0.0,0.0,0.0,62.0,36.1,77.9,107.2,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.03245833333333334,92.32691666666666,83.96945454545454,0.2001666666666667,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-21,0.0,0.0,0.0,0.0,93.1,40.7,61.0,84.0,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.1735833333333333,109.20875000000001,85.96921739130434,0.20025,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-22,0.0,0.0,0.0,0.0,87.5,85.9,77.5,74.4,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.07479166666666667,109.3035,86.17445833333333,0.20341666666666666,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-23,0.0,0.0,0.0,0.0,53.6,119.5,38.6,72.2,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.07643478260869566,89.88282608695651,82.056375,0.30816666666666664,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-24,0.0,0.0,0.0,0.0,69.0,33.5,51.3,102.1,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.09766666666666667,95.04021739130435,84.188625,0.23154166666666665,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-25,0.0,0.0,0.0,0.0,84.1,70.0,74.0,90.4,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,0.07656521739130435,105.14658333333334,85.07616666666667,0.15275,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0002,2026-08-26,0.0,0.0,0.0,0.0,136.1,107.9,20.8,101.1,0.0,shut_in,0.0,1440.0,0.0,0.0,0.0,S006,0.0,0.0,0.0,0.0,0.0,,,,,-0.04745833333333333,101.48008333333333,85.07104166666666,0.17770833333333333,EE Site 6,30.232935,-100.872216,Priya Rao,+1-832-658-9322,priya.rao@conocophillips.com
W0003,2025-08-27,198.4,998.602,368.458,566.858,1838.6,899.1,317.5,158.2,4939.3,active,95.93,59.0,198.4,998.602,368.458,S007,25839.33,20740.8,3730.31,56.85,0.0,,,regulatory,Permian East,21.198375,6278.538041666667,265.25895833333334,2.39575,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-08-28,198.324,979.574,368.76,567.084,1956.4,953.2,327.9,160.0,4939.3,active,93.07,100.0,198.324,979.574,368.76,S007,24634.91,20464.67,2814.29,56.5969,0.0,,,regulatory,Permian East,22.59325,6370.087375,251.40841666666665,2.812958333333333,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-08-29,189.597,923.665,352.957,542.554,1587.5,937.7,276.8,137.7,4871.7,active,93.72,90.0,189.597,923.665,352.957,S007,24331.46,19475.65,3567.6,56.6909,0.0,,,regulatory,Permian East,22.4495,6383.8876666666665,211.49866666666665,2.2637916666666666,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-08-30,170.881,970.066,318.5,489.381,1760.8,816.6,303.1,154.6,5676.8,active,95.55,64.0,170.881,970.066,318.5,S007,22983.47,18844.03,2892.33,56.6638,0.0,,,regulatory,Permian East,23.847416666666664,6270.114409090908,219.4135,2.3417083333333335,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-08-31,188.508,996.326,351.778,540.287,1821.7,1004.3,373.4,145.9,5285.3,active,93.34,96.0,188.508,996.326,351.778,S007,24329.74,20004.96,2995.2,56.4216,0.0,,,regulatory,Permian East,21.560125,6551.4594166666675,217.47820833333333,2.4319166666666665,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-09-01,197.712,957.137,369.399,567.112,1760.9,886.9,358.5,140.1,4841.1,active,96.02,57.0,197.712,957.137,369.399,S007,25681.09,16756.4,7585.1,46.9058,0.0,,,regulatory,Permian East,22.242521739130435,6503.899,222.44652173913045,2.4658695652173916,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-09-02,182.614,877.829,341.603,524.217,1653.9,912.8,314.3,155.1,4807.0,active,91.2,127.0,182.614,877.829,341.603,S007,24373.74,15473.06,7667.2,47.0422,0.0,,,regulatory,Permian East,22.961458333333336,6470.388708333333,218.693125,2.7257083333333334,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-09-03,184.77733333333333,914.2273333333333,346.07733333333334,530.8543333333333,1709.9,890.6666666666666,341.8333333333333,149.46666666666667,4944.5,active,92.75666666666667,104.66666666666667,184.77733333333333,914.2273333333333,346.07733333333334,S007,24465.663333333334,15858.92,7342.423333333333,47.03856666666667,0.0,,,regulatory,Permian East,21.91491666666667,6585.3189999999995,219.4025,2.9122500000000002,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-09-04,186.9406666666667,950.6256666666667,350.5516666666667,537.4916666666667,1765.9,868.5333333333333,369.3666666666667,143.83333333333331,5082.0,active,94.31333333333333,82.33333333333334,186.9406666666667,950.6256666666667,350.5516666666667,S007,24557.586666666666,16244.779999999999,7017.6466666666665,47.034933333333335,0.0,,,regulatory,Permian East,20.868375,6700.249291666667,220.111875,3.0987916666666666,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-09-05,189.104,987.024,355.026,544.129,1821.9,846.4,396.9,138.2,5219.5,active,95.87,60.0,189.104,987.024,355.026,S007,24649.51,16630.64,6692.87,47.0313,0.0,,,regulatory,Permian East,19.821833333333334,6815.1795833333335,220.82125,3.2853333333333334,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-09-06,199.176,1047.627,374.389,573.565,1775.7,857.7,391.4,135.8,5259.8,active,97.44,37.0,199.176,1047.627,374.389,S007,26249.22,17573.11,7274.5,47.0145,0.0,,,regulatory,Permian East,22.480958333333334,6320.065416666667,231.68029166666668,2.55475,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-09-07,182.029,939.501,342.57,524.599,1845.6,822.6,337.6,143.9,5161.3,active,99.71,4.0,182.029,939.501,342.57,S007,22427.15,15932.61,5224.7,47.0526,0.0,,,regulatory,Permian East,21.271652173913044,6620.103695652174,218.58965217391304,3.102375,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-09-08,184.822,1031.354,348.248,533.07,1993.1,966.3,393.6,145.4,5580.3,active,91.88,117.0,184.822,1031.354,348.248,S007,24210.21,16753.22,6119.31,46.9654,0.0,,,regulatory,Permian East,22.105304347826088,6251.154173913043,210.15931818181818,2.3833333333333333,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-09-09,191.073,867.327,360.463,551.537,1859.2,1003.7,305.7,146.3,4539.2,active,94.43,80.0,191.073,867.327,360.463,S007,22432.39,15730.29,5443.55,46.8683,0.0,,,regulatory,Permian East,22.641208333333335,6257.470826086957,213.50652173913042,2.4349583333333333,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
W0003,2025-09-10,190.825,868.791,360.431,551.257,1713.1,884.4,331.9,142.1,4552.8,active,97.77,32.0,190.825,868.791,360.431,S007,22681.55,15748.8,5674.16,46.924,0.0,,,regulatory,Permian East,23.91425,6466.225833333334,216.699375,2.520304347826087,EE Site 7,31.531908,-102.690386,Luis Diaz,+1-832-861-1769,luis.diaz@conocophillips.com
